settlementDate,settlementPeriod,bmUnit,acceptanceNumber,bidPrice,offerPrice
2022-01-02,26,T_GRAI-8,103921,21.0,126.5
2022-01-02,26,T_CDCL-1,126332,25.0,93.5
2022-01-02,26,T_CDCL-1,126332,25.0,103.0
2022-01-02,26,T_WBURB-1,109839,0.0,147.0
2022-01-02,26,T_SHBA-1,193293,50.0,115.0
2022-01-02,26,T_LAGA-1,130264,0.0,104.5
2022-01-02,26,E_SHOS-1,118411,6.0,91.8
2022-01-02,26,T_CNQPS-2,83314,30.0,140.0
2022-01-02,27,T_SHBA-1,193306,50.0,115.0
2022-01-02,27,T_DINO-2,120828,-25.0,129.25
2022-01-02,27,T_DINO-4,115126,-25.0,168.5
2022-01-02,27,T_DINO-2,120827,-25.0,129.25
2022-01-02,27,T_DINO-4,115125,-25.0,168.5
2022-01-02,27,T_DINO-2,120826,-25.0,129.25
2022-01-02,27,T_SHBA-1,193305,50.0,115.0
2022-01-02,27,T_DINO-4,115124,-25.0,168.5
2022-01-02,27,T_DINO-2,120825,-25.0,129.25
2022-01-02,27,T_CDCL-1,126338,25.0,104.0
2022-01-02,27,E_ABRTW-1,25789,-62.5,60.0
2022-01-02,27,T_PEMB-51,82127,50.0,120.0
2022-01-02,27,T_WBURB-1,109851,0.0,147.0
2022-01-02,27,T_SHBA-1,193304,50.0,115.0
2022-01-02,27,T_DINO-2,120824,-25.0,129.25
2022-01-02,27,T_SHBA-1,193303,50.0,115.0
2022-01-02,27,T_MIDMW-1,22710,-51.0,-40.8
2022-01-02,27,T_LAGA-1,130276,0.0,104.5
2022-01-02,27,T_KPMRW-1,20165,-20.0,-16.0
2022-01-02,27,T_DINO-4,115123,-25.0,168.5
2022-01-02,27,T_CRDEW-2,2585,-50.0,9999.0
2022-01-02,27,T_CRDEW-1,2591,-50.0,9999.0
2022-01-02,27,T_CGTHW-1,32454,-70.0,9999.0
2022-01-02,27,T_AKGLW-3,192,-48.76,99999.0
2022-01-02,27,E_SHOS-1,118420,6.0,103.0
2022-01-02,27,T_PEMB-51,82126,50.0,120.0
2022-01-02,27,T_FFES-1,96584,-40.0,149.0
2022-01-02,27,E_BRYBW-1,38270,-72.0,72.0
2022-01-02,27,T_CLDCW-1,48281,-74.69,-10.0
2022-01-02,27,T_CLDSW-1,49937,-76.62,-10.0
2022-01-02,27,T_SANQW-1,24037,-72.0,99999.0
2022-01-02,27,T_HADHW-1,53354,-73.43,-10.0
2022-01-02,27,T_CDCL-1,126337,25.0,104.0
2022-01-02,27,E_BRDUW-1,44083,-71.36,999.0
2022-01-02,27,T_DINO-2,120823,-25.0,129.25
2022-01-02,27,T_GLWSW-1,29065,-71.0,83.0
2022-01-02,27,2__PMARB001,21918,-58.95,449.95
2022-01-02,27,T_WBURB-1,109849,0.0,147.0
2022-01-02,27,T_DOREW-2,15795,-53.12,500.0
2022-01-02,27,T_SHBA-1,193301,50.0,115.0
2022-01-02,27,T_LAGA-1,130274,0.0,104.5
2022-01-02,27,T_DINO-2,120822,-25.0,129.25
2022-01-02,27,T_BHLAW-1,34014,-71.42,-10.0
2022-01-02,27,E_SHOS-1,118418,6.0,103.0
2022-01-02,27,T_LAGA-1,130273,0.0,104.5
2022-01-02,27,T_DOREW-1,16677,-53.12,500.0
2022-01-02,27,T_AKGLW-2,26169,-71.0,99999.0
2022-01-02,27,E_ASHWW-1,25525,-71.0,71.0
2022-01-02,27,T_SHBA-1,193300,50.0,115.0
2022-01-02,27,T_GORDW-2,2719,-8.52,-5.0
2022-01-02,27,T_FALGW-1,50125,-74.44,999.0
2022-01-02,27,T_CLDNW-1,49393,-74.58,-10.0
2022-01-02,27,T_WBURB-1,109848,0.0,147.0
2022-01-02,27,T_LCLTW-1,34965,-74.0,9999.0
2022-01-02,27,T_GRIFW-2,54342,-70.97,-10.0
2022-01-02,27,T_GRIFW-1,54427,-70.97,-10.0
2022-01-02,27,T_MOWEO-2,2624,-63.72,0.0
2022-01-02,27,T_STRNW-1,43300,-66.74,-10.0
2022-01-02,27,E_BABAW-1,41549,-71.5,71.5
2022-01-02,27,T_GORDW-1,51254,-74.01,-10.0
2022-01-02,27,M_CAS-BEU01,53945,-67.13,50.0
2022-01-02,27,E_ABRTW-1,25788,-62.5,60.0
2022-01-02,27,T_WBURB-1,109847,0.0,147.0
2022-01-02,27,T_SHBA-1,193298,50.0,115.0
2022-01-02,27,T_WBURB-1,109846,0.0,147.0
2022-01-02,27,T_MIDMW-1,22709,-51.0,-40.8
2022-01-02,27,T_LAGA-1,130272,0.0,104.5
2022-01-02,27,T_KPMRW-1,20164,-20.0,-16.0
2022-01-02,27,T_CRDEW-2,2584,-50.0,9999.0
2022-01-02,27,T_CRDEW-1,2590,-50.0,9999.0
2022-01-02,27,T_CGTHW-1,32453,-70.0,9999.0
2022-01-02,27,T_AKGLW-3,191,-48.76,99999.0
2022-01-02,27,T_CDCL-1,126336,25.0,104.0
2022-01-02,27,E_BRYBW-1,38269,-72.0,72.0
2022-01-02,27,T_FASN-2,61719,0.0,50.0
2022-01-02,27,T_FASN-1,58420,0.0,50.0
2022-01-02,27,T_FINL-1,58171,0.1,185.0
2022-01-02,27,E_SHOS-1,118417,6.0,103.0
2022-01-02,27,T_LAGA-1,130270,0.0,104.5
2022-01-02,27,T_GRAI-8,103927,21.0,129.0
2022-01-02,27,E_SHOS-1,118416,6.0,91.8
2022-01-02,27,T_CLDSW-1,49936,-76.62,-10.0
2022-01-02,27,T_CLDCW-1,48280,-74.69,-10.0
2022-01-02,27,T_AKGLW-2,26168,-71.0,99999.0
2022-01-02,27,E_ASHWW-1,25524,-71.0,71.0
2022-01-02,27,2__PMARB001,21917,-58.95,449.95
2022-01-02,27,T_KLGLW-1,32439,-77.55,0.0
2022-01-02,27,T_GORDW-2,2718,-8.52,-5.0
2022-01-02,27,T_FALGW-1,50124,-74.44,999.0
2022-01-02,27,T_CLDNW-1,49392,-74.58,-10.0
2022-01-02,27,T_SANQW-1,24036,-72.0,99999.0
2022-01-02,27,T_LCLTW-1,34964,-74.0,9999.0
2022-01-02,27,T_HADHW-1,53353,-73.43,-10.0
2022-01-02,27,T_GRIFW-2,54341,-70.97,-10.0
2022-01-02,27,T_GRIFW-1,54426,-70.97,-10.0
2022-01-02,27,E_BRDUW-1,44082,-71.36,999.0
2022-01-02,27,C__PSTAT011,7132,-76.0,999.0
2022-01-02,27,T_MOWEO-2,2623,-63.72,0.0
2022-01-02,27,T_GLWSW-1,29064,-71.0,83.0
2022-01-02,27,T_STRNW-1,43299,-66.74,-10.0
2022-01-02,27,T_DRAXX-1,162089,0.0,175.0
2022-01-02,27,T_DOREW-2,15794,-53.12,500.0
2022-01-02,27,T_CLDSW-1,49935,-76.62,-10.0
2022-01-02,27,T_BHLAW-1,34013,-71.42,-10.0
2022-01-02,27,T_DOREW-1,16676,-53.12,500.0
2022-01-02,27,E_BABAW-1,41548,-71.5,71.5
2022-01-02,27,E_ABRTW-1,25787,-62.5,60.0
2022-01-02,27,E_SHOS-1,118415,6.0,103.0
2022-01-02,27,T_AKGLW-3,190,-48.76,99999.0
2022-01-02,27,T_GORDW-1,51253,-74.01,-10.0
2022-01-02,27,T_CNQPS-2,83315,30.0,140.0
2022-01-02,27,T_WBURB-1,109844,0.0,147.0
2022-01-02,27,T_SHBA-1,193295,50.0,115.0
2022-01-02,27,T_GRAI-8,103924,21.0,129.0
2022-01-02,27,T_LAGA-1,130267,0.0,104.5
2022-01-02,27,E_SHOS-1,118414,6.0,91.8
2022-01-02,28,T_WBURB-1,109853,0.0,147.0
2022-01-02,28,T_GRAI-8,103930,21.0,129.0
2022-01-02,28,T_CDCL-1,126340,25.0,104.0
2022-01-02,28,T_SHBA-1,193310,50.0,115.0
2022-01-02,28,T_CLDSW-1,49938,-76.62,-10.0
2022-01-02,28,T_GRAI-7,108177,25.0,104.0
2022-01-02,28,E_ABRTW-1,25790,-62.5,60.0
2022-01-02,28,T_LAGA-1,130280,0.0,128.5
2022-01-02,28,T_PEMB-51,82131,50.0,120.0
2022-01-02,28,T_PEMB-51,82131,50.0,120.0
2022-01-02,28,T_SHBA-1,193309,50.0,115.0
2022-01-02,28,T_PEMB-51,82130,50.0,120.0
2022-01-02,28,T_GRAI-7,108176,25.0,104.0
2022-01-02,28,T_DINO-2,120832,-25.0,129.25
2022-01-02,28,T_MIDMW-1,22711,-51.0,-40.8
2022-01-02,28,T_KPMRW-1,20166,-20.0,-16.0
2022-01-02,28,T_CRDEW-2,2586,-50.0,9999.0
2022-01-02,28,T_CRDEW-1,2592,-50.0,9999.0
2022-01-02,28,T_CGTHW-1,32455,-70.0,9999.0
2022-01-02,28,T_AKGLW-3,193,-48.76,99999.0
2022-01-02,28,E_SHOS-1,118423,6.0,103.0
2022-01-02,28,T_GRAI-7,108175,25.0,104.0
2022-01-02,28,E_BRYBW-1,38271,-72.0,72.0
2022-01-02,28,T_DOREW-2,15796,-53.12,500.0
2022-01-02,28,T_DINO-2,120831,-25.0,129.25
2022-01-02,28,T_BHLAW-1,34015,-71.42,-10.0
2022-01-02,28,T_DOREW-1,16678,-53.12,500.0
2022-01-02,28,T_SHBA-1,193308,50.0,115.0
2022-01-02,28,T_PEMB-51,82129,50.0,120.0
2022-01-02,28,T_GRAI-7,108174,25.0,104.0
2022-01-02,28,T_LAGA-1,130279,0.0,128.5
2022-01-02,28,T_DINO-2,120830,-25.0,129.25
2022-01-02,28,E_SHOS-1,118422,6.0,103.0
2022-01-02,28,T_PEMB-51,82128,50.0,120.0
2022-01-02,28,T_GORDW-1,51255,-74.01,-10.0
2022-01-02,28,T_DINO-2,120829,-25.0,129.25
2022-01-02,28,T_AKGLW-2,26170,-71.0,99999.0
2022-01-02,28,E_ASHWW-1,25526,-71.0,71.0
2022-01-02,28,T_SHBA-1,193306,50.0,115.0
2022-01-02,28,T_GORDW-2,2720,-8.52,-5.0
2022-01-02,28,T_FALGW-1,50126,-74.44,999.0
2022-01-02,28,T_CLDNW-1,49394,-74.58,-10.0
2022-01-02,28,T_CDCL-1,126339,25.0,104.0
2022-01-02,28,T_LAGA-1,130277,0.0,128.5
2022-01-02,28,E_BABAW-1,41550,-71.5,71.5
2022-01-02,28,T_LCLTW-1,34966,-74.0,9999.0
2022-01-02,28,T_GRIFW-2,54343,-70.97,-10.0
2022-01-02,28,T_GRIFW-1,54428,-70.97,-10.0
2022-01-02,28,T_DINO-2,120828,-25.0,129.25
2022-01-02,28,T_MOWEO-2,2625,-63.72,0.0
2022-01-02,28,T_STRNW-1,43301,-66.74,-10.0
2022-01-02,28,T_GLNDO-1,78838,0.0,50.0
2022-01-02,28,M_CAS-BEU01,53946,-67.13,50.0
2022-01-02,28,T_SHBA-1,193305,50.0,115.0
2022-01-02,28,T_FINL-1,58172,0.1,185.0
2022-01-02,28,T_FASN-2,61720,0.0,50.0
2022-01-02,28,T_FASN-1,58421,0.0,50.0
2022-01-02,28,E_FASN-3,58445,0.0,50.0
2022-01-02,28,T_CDCL-1,126338,25.0,104.0
2022-01-02,28,E_ABRTW-1,25789,-62.5,60.0
2022-01-02,28,T_PEMB-51,82127,50.0,120.0
2022-01-02,28,T_WBURB-1,109851,0.0,147.0
2022-01-02,28,T_MIDMW-1,22710,-51.0,-40.8
2022-01-02,28,T_LAGA-1,130276,0.0,128.5
2022-01-02,28,T_KPMRW-1,20165,-20.0,-16.0
2022-01-02,28,T_CRDEW-2,2585,-50.0,9999.0
2022-01-02,28,T_CRDEW-1,2591,-50.0,9999.0
2022-01-02,28,T_CGTHW-1,32454,-70.0,9999.0
2022-01-02,28,T_AKGLW-3,192,-48.76,99999.0
2022-01-02,28,E_SHOS-1,118420,6.0,103.0
2022-01-02,28,E_BRYBW-1,38270,-72.0,72.0
2022-01-02,28,T_LAGA-1,130275,0.0,128.5
2022-01-02,28,T_CLDCW-1,48281,-74.69,-10.0
2022-01-02,28,E_SHOS-1,118419,6.0,91.8
2022-01-02,28,T_GRAI-8,103928,21.0,129.0
2022-01-02,28,T_CLDSW-1,49937,-76.62,-10.0
2022-01-02,28,T_WBURB-1,109850,0.0,147.0
2022-01-02,28,T_SHBA-1,193302,50.0,115.0
2022-01-02,28,T_SANQW-1,24037,-72.0,99999.0
2022-01-02,28,T_HADHW-1,53354,-73.43,-10.0
2022-01-02,28,E_BRDUW-1,44083,-71.36,999.0
2022-01-02,28,T_GLWSW-1,29065,-71.0,83.0
2022-01-02,28,2__PMARB001,21918,-58.95,449.95
2022-01-02,28,T_DOREW-2,15795,-53.12,500.0
2022-01-02,28,T_BHLAW-1,34014,-71.42,-10.0
2022-01-02,28,E_SHOS-1,118418,6.0,103.0
2022-01-02,28,T_LAGA-1,130273,0.0,128.5
2022-01-02,28,T_DOREW-1,16677,-53.12,500.0
2022-01-02,28,T_AKGLW-2,26169,-71.0,99999.0
2022-01-02,28,E_ASHWW-1,25525,-71.0,71.0
2022-01-02,28,T_GORDW-2,2719,-8.52,-5.0
2022-01-02,28,T_FALGW-1,50125,-74.44,999.0
2022-01-02,28,T_CLDNW-1,49393,-74.58,-10.0
2022-01-02,28,T_LCLTW-1,34965,-74.0,9999.0
2022-01-02,28,T_GRIFW-2,54342,-70.97,-10.0
2022-01-02,28,T_GRIFW-1,54427,-70.97,-10.0
2022-01-02,28,T_MOWEO-2,2624,-63.72,0.0
2022-01-02,28,T_STRNW-1,43300,-66.74,-10.0
2022-01-02,28,E_BABAW-1,41549,-71.5,71.5
2022-01-02,28,T_GORDW-1,51254,-74.01,-10.0
2022-01-02,28,M_CAS-BEU01,53945,-67.13,50.0
2022-01-02,28,E_ABRTW-1,25788,-62.5,60.0
2022-01-02,28,T_SHBA-1,193298,50.0,115.0
2022-01-02,28,T_WBURB-1,109846,0.0,147.0
2022-01-02,28,T_AKGLW-3,191,-48.76,99999.0
2022-01-02,28,T_CNQPS-2,83316,30.0,140.0
2022-01-02,28,T_FASN-2,61719,0.0,50.0
2022-01-02,28,T_FASN-1,58420,0.0,50.0
2022-01-02,28,T_FINL-1,58171,0.1,185.0
2022-01-02,28,T_LAGA-1,130270,0.0,128.5
2022-01-02,28,T_GRAI-8,103927,21.0,129.0
2022-01-02,28,E_SHOS-1,118416,6.0,91.8
2022-01-02,29,T_GRAI-8,103934,21.0,129.0
2022-01-02,29,E_ABRTW-1,25791,-62.5,60.0
2022-01-02,29,T_CDCL-1,126344,25.0,104.0
2022-01-02,29,T_WBURB-1,109855,0.0,128.0
2022-01-02,29,T_GRAI-8,103933,21.0,129.0
2022-01-02,29,T_DRAXX-1,162090,0.0,175.0
2022-01-02,29,T_MIDMW-1,22712,-36.12,-28.9
2022-01-02,29,T_KPMRW-1,20167,-36.12,-28.9
2022-01-02,29,T_CRDEW-2,2587,-50.0,9999.0
2022-01-02,29,T_CRDEW-1,2593,-50.0,9999.0
2022-01-02,29,T_CGTHW-1,32456,-70.0,9999.0
2022-01-02,29,T_CDCL-1,126343,25.0,104.0
2022-01-02,29,T_AKGLW-3,194,-48.76,99999.0
2022-01-02,29,E_BRYBW-1,38272,-72.0,72.0
2022-01-02,29,T_GRAI-8,103932,21.0,129.0
2022-01-02,29,T_GORDW-1,51256,-74.01,-10.0
2022-01-02,29,T_PEMB-51,82133,50.0,120.0
2022-01-02,29,T_PEMB-51,82133,50.0,120.0
2022-01-02,29,T_GRAI-7,108178,25.0,104.0
2022-01-02,29,T_LAGA-1,130283,0.0,128.5
2022-01-02,29,E_SHOS-1,118426,6.0,103.0
2022-01-02,29,T_FFES-1,96586,-40.0,149.0
2022-01-02,29,T_DINO-2,120834,-25.0,129.25
2022-01-02,29,T_FFES-1,96585,-40.0,149.0
2022-01-02,29,T_SHBA-1,193312,0.0,139.0
2022-01-02,29,T_DINO-2,120833,-25.0,129.25
2022-01-02,29,T_CDCL-1,126342,25.0,104.0
2022-01-02,29,T_SHBA-1,193311,0.0,139.0
2022-01-02,29,E_BABAW-1,41551,-71.5,71.5
2022-01-02,29,T_WBURB-1,109853,0.0,128.0
2022-01-02,29,T_GRAI-8,103930,21.0,129.0
2022-01-02,29,T_CDCL-1,126341,25.0,104.0
2022-01-02,29,T_AKGLW-2,26171,-71.0,99999.0
2022-01-02,29,E_ASHWW-1,25527,-71.0,71.0
2022-01-02,29,T_GORDW-2,2721,-8.52,-5.0
2022-01-02,29,T_FALGW-1,50127,-74.44,999.0
2022-01-02,29,T_CLDNW-1,49395,-74.58,-10.0
2022-01-02,29,T_CDCL-1,126340,25.0,104.0
2022-01-02,29,T_SHBA-1,193310,0.0,139.0
2022-01-02,29,T_LCLTW-1,34967,-74.0,9999.0
2022-01-02,29,T_GRIFW-2,54344,-70.97,-10.0
2022-01-02,29,T_GRIFW-1,54429,-70.97,-10.0
2022-01-02,29,T_LAGA-1,130281,0.0,128.5
2022-01-02,29,T_PEMB-51,82132,50.0,120.0
2022-01-02,29,T_PEMB-51,82132,50.0,120.0
2022-01-02,29,T_MOWEO-2,2626,-63.72,0.0
2022-01-02,29,T_STRNW-1,43302,-66.74,-10.0
2022-01-02,29,T_CLDSW-1,49938,-76.62,-10.0
2022-01-02,29,T_CLDCW-1,48282,-74.69,-10.0
2022-01-02,29,T_GRAI-7,108177,25.0,104.0
2022-01-02,29,E_ABRTW-1,25790,-62.5,60.0
2022-01-02,29,T_SANQW-1,24038,-72.0,99999.0
2022-01-02,29,T_LAGA-1,130280,0.0,128.5
2022-01-02,29,T_FASN-2,61721,0.0,50.0
2022-01-02,29,E_FASN-3,58446,0.0,50.0
2022-01-02,29,T_PEMB-51,82131,50.0,120.0
2022-01-02,29,T_PEMB-51,82131,50.0,120.0
2022-01-02,29,T_HADHW-1,53355,-73.43,-10.0
2022-01-02,29,T_GLNDO-1,78839,0.0,50.0
2022-01-02,29,T_FINL-1,58173,0.1,185.0
2022-01-02,29,M_CAS-BEU01,53947,-67.13,50.0
2022-01-02,29,E_SHOS-1,118424,6.0,103.0
2022-01-02,29,E_BRDUW-1,44084,-71.36,999.0
2022-01-02,29,2__PMARB001,21919,-58.95,449.95
2022-01-02,29,T_SHBA-1,193309,0.0,139.0
2022-01-02,29,T_PEMB-51,82130,50.0,120.0
2022-01-02,29,T_GRAI-7,108176,25.0,104.0
2022-01-02,29,T_MIDMW-1,22711,-36.12,-28.9
2022-01-02,29,T_KPMRW-1,20166,-36.12,-28.9
2022-01-02,29,T_GLWSW-1,29066,-71.0,83.0
2022-01-02,29,T_CRDEW-2,2586,-50.0,9999.0
2022-01-02,29,T_CRDEW-1,2592,-50.0,9999.0
2022-01-02,29,T_CGTHW-1,32455,-70.0,9999.0
2022-01-02,29,T_AKGLW-3,193,-48.76,99999.0
2022-01-02,29,E_SHOS-1,118423,6.0,103.0
2022-01-02,29,T_GRAI-7,108175,25.0,104.0
2022-01-02,29,E_BRYBW-1,38271,-72.0,72.0
2022-01-02,29,T_FASN-1,58422,0.0,50.0
2022-01-02,29,T_DOREW-2,15796,-38.24,500.0
2022-01-02,29,T_BHLAW-1,34015,-71.42,-10.0
2022-01-02,29,T_DOREW-1,16678,-38.24,500.0
2022-01-02,29,T_WBURB-1,109852,0.0,128.0
2022-01-02,29,T_SHBA-1,193307,0.0,139.0
2022-01-02,29,T_LAGA-1,130279,0.0,128.5
2022-01-02,29,E_SHOS-1,118422,6.0,103.0
2022-01-02,29,T_LAGA-1,130278,0.0,128.5
2022-01-02,29,T_GRAI-8,103929,21.0,129.0
2022-01-02,29,E_SHOS-1,118421,6.0,91.8
2022-01-02,29,T_GORDW-1,51255,-74.01,-10.0
2022-01-02,29,T_AKGLW-2,26170,-71.0,99999.0
2022-01-02,29,E_ASHWW-1,25526,-71.0,71.0
2022-01-02,29,T_GORDW-2,2720,-8.52,-5.0
2022-01-02,29,T_FALGW-1,50126,-74.44,999.0
2022-01-02,29,T_CLDNW-1,49394,-74.58,-10.0
2022-01-02,29,T_CDCL-1,126339,25.0,104.0
2022-01-02,29,E_BABAW-1,41550,-71.5,71.5
2022-01-02,29,T_LCLTW-1,34966,-74.0,9999.0
2022-01-02,29,T_GRIFW-2,54343,-70.97,-10.0
2022-01-02,29,T_GRIFW-1,54428,-70.97,-10.0
2022-01-02,29,T_MOWEO-2,2625,-63.72,0.0
2022-01-02,29,T_STRNW-1,43301,-66.74,-10.0
2022-01-02,29,T_GLNDO-1,78838,0.0,50.0
2022-01-02,29,M_CAS-BEU01,53946,-67.13,50.0
2022-01-02,29,T_FINL-1,58172,0.1,185.0
2022-01-02,29,T_FASN-2,61720,0.0,50.0
2022-01-02,29,T_FASN-1,58421,0.0,50.0
2022-01-02,29,E_FASN-3,58445,0.0,50.0
2022-01-02,29,E_ABRTW-1,25789,-62.5,60.0
2022-01-02,29,T_AKGLW-3,192,-48.76,99999.0
2022-01-02,29,T_LAGA-1,130275,0.0,128.5
2022-01-02,29,T_CLDCW-1,48281,-74.69,-10.0
2022-01-02,29,E_SHOS-1,118419,6.0,91.8
2022-01-02,29,T_GRAI-8,103928,21.0,129.0
2022-01-02,29,T_WBURB-1,109850,0.0,128.0
2022-01-02,29,T_SHBA-1,193302,0.0,139.0
2022-01-02,29,T_CNQPS-2,83317,30.0,140.0
2022-01-02,29,T_SANQW-1,24037,-72.0,99999.0
2022-01-02,29,T_HADHW-1,53354,-73.43,-10.0
2022-01-02,29,E_BRDUW-1,44083,-71.36,999.0
2022-01-02,29,T_GLWSW-1,29065,-71.0,83.0
2022-01-02,29,2__PMARB001,21918,-58.95,449.95
2022-01-02,30,T_FFES-1,96588,-40.0,149.0
2022-01-02,30,T_DINO-2,120839,-25.0,129.25
2022-01-02,30,T_CRMLW-1,29276,-75.0,500.0
2022-01-02,30,T_SHBA-1,193317,0.0,139.0
2022-01-02,30,T_FFES-1,96587,-40.0,149.0
2022-01-02,30,E_BRYBW-1,38274,-72.0,72.0
2022-01-02,30,T_PEMB-51,82137,50.0,120.0
2022-01-02,30,T_DINO-2,120837,-25.0,129.25
2022-01-02,30,T_DINO-2,120838,-25.0,129.25
2022-01-02,30,T_BHLAW-1,34017,-71.42,-10.0
2022-01-02,30,T_STRNW-1,43304,-66.74,-10.0
2022-01-02,30,T_DINO-2,120836,-25.0,129.25
2022-01-02,30,E_ASLVW-1,27781,-62.5,60.0
2022-01-02,30,E_ABRTW-1,25793,-62.5,60.0
2022-01-02,30,T_LAGA-1,130286,0.0,128.5
2022-01-02,30,T_CDCL-1,126347,25.0,104.0
2022-01-02,30,E_SHOS-1,118429,6.0,103.0
2022-01-02,30,E_ABRTW-1,25792,-62.5,60.0
2022-01-02,30,T_SHBA-1,193315,0.0,139.0
2022-01-02,30,T_GRAI-8,103936,21.0,129.0
2022-01-02,30,T_DRAXX-1,162091,0.0,175.0
2022-01-02,30,T_CDCL-1,126346,25.0,104.0
2022-01-02,30,T_NANT-1,62317,0.1,185.0
2022-01-02,30,T_GLNDO-1,78840,0.0,50.0
2022-01-02,30,M_CAS-CON01,55596,-67.13,50.0
2022-01-02,30,T_SLOY-3,63274,0.0,100.0
2022-01-02,30,T_SLOY-2,67344,0.0,100.0
2022-01-02,30,T_FINL-1,58174,0.1,185.0
2022-01-02,30,T_FASN-2,61722,0.0,50.0
2022-01-02,30,M_SLOY-4,66183,0.0,100.0
2022-01-02,30,M_SLOY-1,67681,0.0,100.0
2022-01-02,30,M_CAS-BEU01,53948,-67.13,50.0
2022-01-02,30,E_FASN-3,58447,0.0,50.0
2022-01-02,30,2__PMARB001,21920,-58.95,449.95
2022-01-02,30,T_PEMB-51,82136,50.0,120.0
2022-01-02,30,T_MIDMW-1,22713,-36.12,-28.9
2022-01-02,30,T_KPMRW-1,20168,-36.12,-28.9
2022-01-02,30,T_CRDEW-2,2588,-50.0,9999.0
2022-01-02,30,T_CRDEW-1,2594,-50.0,9999.0
2022-01-02,30,T_CGTHW-1,32457,-70.0,9999.0
2022-01-02,30,T_AKGLW-3,195,-48.76,99999.0
2022-01-02,30,E_BRYBW-1,38273,-72.0,72.0
2022-01-02,30,T_DINO-2,120835,-25.0,129.25
2022-01-02,30,T_WBURB-1,109856,0.0,128.0
2022-01-02,30,T_SHBA-1,193314,0.0,139.0
2022-01-02,30,T_CDCL-1,126345,25.0,104.0
2022-01-02,30,T_PEMB-51,82135,50.0,120.0
2022-01-02,30,E_BABAW-1,41552,-71.5,71.5
2022-01-02,30,T_STLGW-3,23330,-81.52,-10.0
2022-01-02,30,T_STLGW-2,23573,-81.52,-10.0
2022-01-02,30,T_STLGW-1,23250,-81.52,-10.0
2022-01-02,30,T_DINO-6,141312,-25.0,525.0
2022-01-02,30,T_CRUA-2,145837,0.0,129.0
2022-01-02,30,T_CLDCW-1,48283,-74.69,-10.0
2022-01-02,30,T_PEMB-51,82134,50.0,120.0
2022-01-02,30,T_AKGLW-2,26172,-71.0,99999.0
2022-01-02,30,E_ASHWW-1,25528,-71.0,71.0
2022-01-02,30,T_LAGA-1,130284,0.0,128.5
2022-01-02,30,T_GORDW-2,2722,-8.52,-5.0
2022-01-02,30,T_FALGW-1,50128,-74.44,999.0
2022-01-02,30,T_CLDNW-1,49396,-74.58,-10.0
2022-01-02,30,E_SHOS-1,118427,6.0,91.8
2022-01-02,30,E_SHOS-1,118427,6.0,103.0
2022-01-02,30,T_SANQW-1,24039,-72.0,99999.0
2022-01-02,30,T_LCLTW-1,34968,-74.0,9999.0
2022-01-02,30,T_HADHW-1,53356,-73.43,-10.0
2022-01-02,30,T_GRIFW-2,54345,-70.97,-10.0
2022-01-02,30,T_GRIFW-1,54430,-70.97,-10.0
2022-01-02,30,E_BRDUW-1,44085,-71.36,999.0
2022-01-02,30,T_MOWEO-2,2627,-63.72,0.0
2022-01-02,30,T_GLWSW-1,29067,-71.0,83.0
2022-01-02,30,T_STRNW-1,43303,-66.74,-10.0
2022-01-02,30,T_GRAI-8,103934,21.0,129.0
2022-01-02,30,T_DOREW-2,15797,-38.24,500.0
2022-01-02,30,T_BHLAW-1,34016,-71.42,-10.0
2022-01-02,30,T_DOREW-1,16679,-38.24,500.0
2022-01-02,30,E_ABRTW-1,25791,-62.5,60.0
2022-01-02,30,T_CDCL-1,126344,25.0,104.0
2022-01-02,30,T_WBURB-1,109855,0.0,128.0
2022-01-02,30,T_GRAI-8,103933,21.0,129.0
2022-01-02,30,T_DRAXX-1,162090,0.0,175.0
2022-01-02,30,T_WBURB-1,109854,0.0,128.0
2022-01-02,30,T_SHBA-1,193313,0.0,139.0
2022-01-02,30,T_MIDMW-1,22712,-36.12,-28.9
2022-01-02,30,T_KPMRW-1,20167,-36.12,-28.9
2022-01-02,30,T_FASN-1,58423,0.0,50.0
2022-01-02,30,T_CRDEW-2,2587,-50.0,9999.0
2022-01-02,30,T_CRDEW-1,2593,-50.0,9999.0
2022-01-02,30,T_CLDSW-1,49939,-76.62,-10.0
2022-01-02,30,T_CGTHW-1,32456,-70.0,9999.0
2022-01-02,30,T_CDCL-1,126343,25.0,104.0
2022-01-02,30,T_AKGLW-3,194,-48.76,99999.0
2022-01-02,30,E_BRYBW-1,38272,-72.0,72.0
2022-01-02,30,T_GORDW-1,51256,-74.01,-10.0
2022-01-02,30,T_PEMB-51,82133,50.0,120.0
2022-01-02,30,T_GRAI-7,108178,25.0,104.0
2022-01-02,30,T_LAGA-1,130282,0.0,128.5
2022-01-02,30,T_LAGA-1,130283,0.0,128.5
2022-01-02,30,E_SHOS-1,118426,6.0,91.8
2022-01-02,30,E_SHOS-1,118425,6.0,91.8
2022-01-02,30,E_SHOS-1,118425,6.0,103.0
2022-01-02,30,E_SHOS-1,118426,6.0,103.0
2022-01-02,30,T_GRAI-8,103931,21.0,129.0
2022-01-02,30,T_SHBA-1,193312,0.0,139.0
2022-01-02,30,T_CDCL-1,126342,25.0,104.0
2022-01-02,30,T_SHBA-1,193311,0.0,139.0
